Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-03-16 00:00:00-05:00,89.4790688123098,92.77628957392847,89.00521672680773,92.46038818359375,25601400,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,92.3588496686448,93.74443035377233,92.12132155119436,93.0714340209961,10272900,0.371,0.0,0.0
2000-03-20 00:00:00-05:00,93.03182738109652,93.328737468483,91.70562899077025,92.59635925292969,12502300,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,92.18068339328262,94.85287412939883,91.52748121334311,94.49658203125,13612600,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,94.73409674233653,95.54565085149571,94.1798646677888,95.07059478759766,8260000,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,94.4768265879386,97.208400455346,94.4768265879386,96.69375610351562,11654500,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,96.83224745654555,98.65329544632523,96.0998694606559,97.26771545410156,11462900,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,97.14893478839204,97.40625674280302,96.15923496373442,96.23841094970703,8798600,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,95.80298338934661,96.9015506575509,95.38730928786391,95.68421936035156,6334400,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,96.00089132896655,96.58481427622522,94.79345743802492,95.78315734863281,6747500,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,95.11018108449697,96.22854221483497,93.19016286073087,94.17986297607422,9491900,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,94.77366990163142,96.47595386394143,94.02149791828515,95.24872589111328,9249100,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,95.09039437790547,95.802978515625,94.17987020193053,95.802978515625,8508200,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,96.11970438707084,96.91146471974852,89.55799063000453,95.09041595458984,19585500,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,93.66523380223607,95.52587031479106,93.50688175861437,94.49658203125,8387200,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,95.16959912570735,96.08012357657726,94.37783873364656,95.31805419921875,6378500,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,96.00090604649071,96.3571980689313,95.32791000410293,95.9217300415039,6023600,0.0,0.0,0.0
2000-04-10 00:00:00-04:00,96.11975714709415,96.9807969815049,95.20923226472875,95.54573059082031,9624200,0.0,0.0,0.0
2000-04-11 00:00:00-04:00,95.01124020799787,96.04052864358452,93.98195177241124,95.26856231689453,9006400,0.0,0.0,0.0
2000-04-12 00:00:00-04:00,95.24878489708856,95.74363519268856,92.57659330084854,92.65576934814453,10779200,0.0,0.0,0.0
2000-04-13 00:00:00-04:00,93.40792344223895,93.84339161679485,91.07223050598462,91.369140625,12225800,0.0,0.0,0.0
2000-04-14 00:00:00-04:00,90.33988593606388,90.45865002800437,84.56003346162684,86.1435546875,29604000,0.0,0.0,0.0
2000-04-17 00:00:00-04:00,85.62886589077395,89.1521987915039,85.31216180980947,89.1521987915039,23918200,0.0,0.0,0.0
2000-04-18 00:00:00-04:00,89.03343223787968,91.50768280029297,88.53858212539703,91.50768280029297,11069200,0.0,0.0,0.0
2000-04-19 00:00:00-04:00,91.52754543254468,91.92342581936364,90.28052221406494,90.65660858154297,6553700,0.0,0.0,0.0
2000-04-20 00:00:00-04:00,90.93368892346399,91.1712170617055,90.18151648569915,91.092041015625,8537600,0.0,0.0,0.0
2000-04-24 00:00:00-04:00,89.62725406371857,90.77530634633686,88.99384590779123,90.10231018066406,12893100,0.0,0.0,0.0
2000-04-25 00:00:00-04:00,91.60664618394968,93.84336853027344,91.4878821655608,93.84336853027344,14102000,0.0,0.0,0.0
2000-04-26 00:00:00-04:00,93.72460078938802,94.21945084635416,92.47757864583333,92.78438568115234,7711100,0.0,0.0,0.0
2000-04-27 00:00:00-04:00,90.57738291074152,93.32875009268932,90.57738291074152,92.47760772705078,15595300,0.0,0.0,0.0
2000-04-28 00:00:00-04:00,93.11103739626522,93.65537275519321,91.88380858704573,91.90360260009766,8743400,0.0,0.0,0.0
2000-05-01 00:00:00-04:00,92.83388490429647,94.05121623086667,92.37862278216453,93.15058898925781,7328300,0.0,0.0,0.0
2000-05-02 00:00:00-04:00,92.1609145046211,93.19020306867615,91.28997802734375,91.28997802734375,9411900,0.0,0.0,0.0
2000-05-03 00:00:00-04:00,91.21077531777308,91.21077531777308,88.5385846346352,89.1521987915039,12630700,0.0,0.0,0.0
2000-05-04 00:00:00-04:00,89.94396698280492,90.1715980612165,89.15220671006895,89.82520294189453,5963600,0.0,0.0,0.0
2000-05-05 00:00:00-04:00,89.35016024951034,91.21079717096669,89.27098421029943,90.91388702392578,7862400,0.0,0.0,0.0
2000-05-08 00:00:00-04:00,90.41906121034195,90.81494151336446,89.8450347709593,90.23101806640625,5064100,0.0,0.0,0.0
2000-05-09 00:00:00-04:00,90.6169403595821,90.83467437966847,88.84537719615209,89.50847625732422,5620300,0.0,0.0,0.0
2000-05-10 00:00:00-04:00,88.99383857002086,89.2907486186308,87.25196628484251,87.48949432373047,10293900,0.0,0.0,0.0
2000-05-11 00:00:00-04:00,88.75631507986601,89.62725126709039,88.12290694370283,89.48869323730469,7091100,0.0,0.0,0.0
2000-05-12 00:00:00-04:00,89.82520989683054,90.87429233943345,89.70644584672455,90.4586181640625,5960800,0.0,0.0,0.0
2000-05-15 00:00:00-04:00,90.41903928747278,92.2301912346715,89.94398303902722,92.02235412597656,4441300,0.0,0.0,0.0
2000-05-16 00:00:00-04:00,92.8338870262663,93.5662652394799,92.04212679576509,92.9130630493164,8192200,0.0,0.0,0.0
2000-05-17 00:00:00-04:00,92.27970506813861,92.59640933263674,91.50773842342446,91.94320678710938,5907200,0.0,0.0,0.0
2000-05-18 00:00:00-04:00,92.24006400070921,92.67553211401729,90.81489562988281,90.81489562988281,4325600,0.0,0.0,0.0
2000-05-19 00:00:00-04:00,90.30027206393866,90.7258432716052,88.934485397474,89.3897476196289,6518400,0.0,0.0,0.0
2000-05-22 00:00:00-04:00,89.46889268772136,89.6074507073705,86.77690830596693,88.71672058105469,10839400,0.0,0.0,0.0
2000-05-23 00:00:00-04:00,88.95426421580108,89.19179229114367,87.13321563817453,87.41033172607422,7979200,0.0,0.0,0.0
2000-05-24 00:00:00-04:00,87.41034914720505,89.11263402643051,86.46023665647456,88.83551788330078,11081500,0.0,0.0,0.0
2000-05-25 00:00:00-04:00,89.11263339661654,89.82521775962815,87.23220243866929,87.3113784790039,8278900,0.0,0.0,0.0
2000-05-26 00:00:00-04:00,87.9249758893165,88.47920806511588,86.9847605910854,87.41033172607422,4814000,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,88.67716043037281,90.53779727868866,88.34066227695398,90.26068115234375,5362700,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,90.30026609725451,91.21079048140044,90.00335597198954,90.4586181640625,6056500,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,91.01284118652345,92.12130554199219,90.577373046875,92.04212951660156,8961600,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,94.33827544901543,94.43724552397242,93.41785375191529,93.6454849243164,8962200,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,93.40792727247577,93.88298348238028,93.03184110630136,93.19019317626953,6998100,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,92.87346800716035,93.60584616493207,92.41820590908604,92.77449798583984,4858900,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,92.87347338393857,93.74440962198062,92.47759327573763,93.41780853271484,4919500,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,93.4276912699758,93.58604328907745,92.51716716014128,93.05160522460938,5723100,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,93.42774036011444,93.72465055193683,92.24009959282485,92.85371398925781,3085300,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,93.09123631033845,93.09123631033845,91.7650375366211,91.7650375366211,3678900,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,91.72545445927013,93.58609164510771,91.60669038357837,93.48712158203125,6558700,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,93.90280711920461,94.29868741903262,93.22981060949698,93.6454849243164,6420500,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,93.82357452720862,94.21945458850486,93.01202040155133,93.84336853027344,5881200,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,94.1635450673393,94.1635450673393,92.61597732286975,93.07231140136719,5567900,0.348,0.0,0.0
2000-06-19 00:00:00-04:00,92.99294953535943,94.69924218738437,92.85406524972949,94.26274871826172,5106900,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,94.08417043295096,94.52066384280437,93.33022727047687,93.92544555664062,6480000,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,93.29055436586587,94.24290370860547,93.26079344890526,93.88577270507812,3115000,0.0,0.0,0.0
2000-06-22 00:00:00-04:00,93.68737818509211,93.76674064014091,92.060447856592,92.45726013183594,7490500,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,92.57626495691605,92.77467101126005,91.34614741998317,91.6635971069336,4863300,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,92.29850712794627,92.85404414419358,91.98105740437637,92.84412384033203,5201300,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,92.68542898484016,93.15168341728021,92.07036994630221,92.15965270996094,4159500,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,92.45724561338314,93.32031217651236,92.25883950691666,92.41756439208984,5347700,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,91.90169422958235,92.53659367158292,91.1179902308629,91.54456329345703,6345700,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,91.38588239506102,92.43743510173454,91.35612146940043,92.23902893066406,7420200,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,92.33820821372359,93.60800738125224,92.17948331778251,93.50880432128906,1436600,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,92.93340834318407,93.11197381608942,91.66360942474603,91.82233428955078,2748200,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,92.02073479680213,92.9929245348451,91.5644008381289,92.53659057617188,5963200,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,93.13183823968068,94.46115932235188,92.85406965524191,94.02466583251953,3034800,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,93.885792153503,94.5405324622658,93.6675453839154,93.86595153808594,2816100,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,93.62786042109444,94.67941299628367,93.42945427483232,94.0643539428711,5431600,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,94.77863882693141,95.31433555046651,94.40166705851783,94.67943572998047,5883000,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,95.22501805618067,95.47302570816572,94.71908244613117,95.09605407714844,5356000,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,95.51269335155645,96.02854919433594,95.02659842278347,96.02854919433594,5341900,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,95.85988407971843,96.4947834464888,95.67139833020849,95.86980438232422,4208300,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,95.63170667159787,95.63170667159787,94.81824194679797,95.08609008789062,4262100,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,94.8976356737444,95.17540420801838,94.12385189969548,94.32225799560547,8506800,0.0,0.0,0.0
2000-07-20 00:00:00-04:00,94.6000477137902,95.63175964355469,94.48100402958661,95.63175964355469,4538900,0.0,0.0,0.0
2000-07-21 00:00:00-04:00,95.07619616766375,95.07619616766375,93.76671600341797,93.76671600341797,5656900,0.0,0.0,0.0
2000-07-24 00:00:00-04:00,94.04451378763268,94.51076823362622,93.05248305147622,93.23104858398438,5628500,0.0,0.0,0.0
2000-07-25 00:00:00-04:00,93.80639399842889,93.86591582203195,93.19133515453056,93.52862548828125,4757100,0.0,0.0,0.0
2000-07-26 00:00:00-04:00,93.31040351495032,93.4294471936851,92.46717745724558,92.61598205566406,12062500,0.0,0.0,0.0
2000-07-27 00:00:00-04:00,92.65569224402707,93.09218586915952,91.86206747105895,92.2985610961914,7652600,0.0,0.0,0.0
2000-07-28 00:00:00-04:00,92.51680567019689,92.6358493832617,89.84824243566086,90.21529388427734,6229500,0.0,0.0,0.0
2000-07-31 00:00:00-04:00,90.75094530799173,91.50488844784823,90.19540825757113,90.7906265258789,5265500,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,91.18742078951813,91.88184196611367,90.86997110878873,91.34614562988281,3946600,0.0,0.0,0.0
2000-08-02 00:00:00-04:00,91.3461790396066,92.31836904241736,91.18745414118851,91.8025131225586,7439800,0.0,0.0,0.0
2000-08-03 00:00:00-04:00,90.71129771746594,92.57631564953982,90.55257278707668,92.43743133544922,4607100,0.0,0.0,0.0
2000-08-04 00:00:00-04:00,92.89375993189498,93.15168792828854,92.31838209378627,92.93344116210938,3686600,0.0,0.0,0.0
2000-08-07 00:00:00-04:00,93.15167470521564,94.24290838120858,92.93342797001705,94.04450225830078,4159800,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,93.64771364716334,94.4810195736847,93.64771364716334,94.40165710449219,3658700,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,94.68933814963631,94.73893968874037,93.56834336588473,93.60802459716797,5383800,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,93.66750525493845,93.87583162756647,92.8738809782603,93.15164947509766,4193400,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,93.09213481334551,93.96512158482615,92.41755412629227,93.58815002441406,5089400,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,93.8262758915809,94.95719103766255,93.36994170982867,94.77862548828125,2966700,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,94.81827767190508,95.11588682969511,94.32226240892169,94.69923400878906,5564600,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,94.79843188414964,95.19524407286521,93.86592324066804,94.3619384765625,5191600,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,94.40166941058175,95.51274412411529,94.18342259185195,95.35401916503906,5652200,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,95.47301533167447,95.47301533167447,94.7389127615847,95.0365219116211,4626400,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,95.2547514383183,95.69124477963115,94.85793930985207,95.55236053466797,2380600,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,95.59207526221252,96.06824998331942,95.2944660615207,95.39366912841797,3075300,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,95.11593517922257,96.04844434764632,94.77864462894165,95.77067565917969,5483200,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,95.96905711543111,96.18730388579905,95.55240419018322,96.0682601928711,4529000,0.0,0.0,0.0
2000-08-25 00:00:00-04:00,95.96902736632292,96.26663650638801,95.83014310095922,96.02854919433594,2822200,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,96.02855643491648,97.08010880910048,96.02855643491648,96.35592651367188,5518700,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,96.14761114743833,96.42537973102563,95.81032072451086,96.37577819824219,3561900,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,96.06827573235083,96.18731944453465,95.45321655273438,95.45321655273438,3964800,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,95.90954191080729,97.19918200683594,95.8103388264974,96.72300720214844,4863100,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,97.29831803118597,97.51656466624776,96.50469390368853,96.8221435546875,3191200,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,96.4253724997902,96.63369892185764,95.75079170452418,96.04840087890625,3470800,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,95.98890353504504,96.47499864389346,94.93735085059747,94.95719146728516,4322200,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,95.39370386768923,95.91948031371538,95.12585548952495,95.77067565917969,4265500,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,95.4134614058818,95.55234562918004,94.8083230043681,95.11585235595703,3518200,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,95.07620042267388,95.98886845678135,94.40161970181184,94.97699737548828,3937500,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,95.0762403725775,95.39369025696007,94.24293442607328,94.2826156616211,4769100,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,93.965083355743,94.81822917168408,93.74683675166504,94.5305404663086,7691600,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,95.15560242317409,95.19528365854656,94.06436845043127,95.00679779052734,3397100,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,94.3205237845852,94.36030468875416,92.92819213867188,92.92819213867188,4085700,0.375,0.0,0.0
2000-09-18 00:00:00-04:00,93.16694316423127,93.54486201993589,91.784555770996,92.07296752929688,5109300,0.0,0.0,0.0
2000-09-19 00:00:00-04:00,92.37129802373103,93.12713551832658,92.10277680854577,92.90834045410156,6588200,0.0,0.0,0.0
2000-09-20 00:00:00-04:00,92.72932127524024,92.94811632758423,91.11819407161637,92.22211456298828,6508100,0.0,0.0,0.0
2000-09-21 00:00:00-04:00,91.95361113579608,92.6497773459957,90.780073810031,90.81985473632812,5972300,0.0,0.0,0.0
2000-09-22 00:00:00-04:00,90.78006728466261,92.49064699248054,90.65077928349032,92.47075653076172,7791300,0.0,0.0,0.0
2000-09-25 00:00:00-04:00,92.88839236082609,92.9679541529981,91.47617054977285,91.8143081665039,9726300,0.0,0.0,0.0
2000-09-26 00:00:00-04:00,91.8939223047775,92.29173149224408,90.64082336425781,90.64082336425781,5302400,0.0,0.0,0.0
2000-09-27 00:00:00-04:00,91.37676290142774,91.63533885217187,90.46180184494848,91.1181869506836,7186200,0.0,0.0,0.0
2000-09-28 00:00:00-04:00,91.13808612823486,93.13707732332163,90.94912676153511,92.29173278808594,7036400,0.0,0.0,0.0
2000-09-29 00:00:00-04:00,92.59007903780494,92.90832635565775,91.41654205322266,91.41654205322266,9333600,0.0,0.0,0.0
2000-10-02 00:00:00-04:00,91.8342449164199,92.23205407785122,91.10824319680775,91.55577850341797,5517800,0.0,0.0,0.0
2000-10-03 00:00:00-04:00,91.9933881675988,92.7691161975526,90.56127488153024,90.70050811767578,9347200,0.0,0.0,0.0
2000-10-04 00:00:00-04:00,90.93918500438157,91.81436526251647,90.22312842954392,91.45633697509766,6148900,0.0,0.0,0.0
2000-10-05 00:00:00-04:00,91.27729005983086,92.19225091028896,91.21761870001838,91.77455139160156,4566900,0.0,0.0,0.0
2000-10-06 00:00:00-04:00,91.57564023769584,92.06295630759669,88.95010059578101,89.7854995727539,10014900,0.0,0.0,0.0
2000-10-09 00:00:00-04:00,89.94466757774353,89.94466757774353,88.71145895549229,89.10926818847656,4508000,0.0,0.0,0.0
2000-10-10 00:00:00-04:00,89.16885504980169,89.90480143321518,87.63729095458984,87.63729095458984,6104700,0.0,0.0,0.0
2000-10-11 00:00:00-04:00,87.59758670009718,88.23408142634675,86.00634988447325,86.90142059326172,10346000,0.0,0.0,0.0
2000-10-12 00:00:00-04:00,87.3787442865506,87.5776487807153,84.51451957057898,84.73331451416016,12336900,0.0,0.0,0.0
2000-10-13 00:00:00-04:00,84.61401236853455,87.61747166981539,84.57423145063679,87.55780029296875,11778800,0.0,0.0,0.0
2000-10-16 00:00:00-04:00,87.45832034852481,87.98541734402991,87.00083993733172,87.95558166503906,5659000,0.0,0.0,0.0
2000-10-17 00:00:00-04:00,88.11475980259712,88.19432166246403,85.54888982188945,85.76768493652344,7831700,0.0,0.0,0.0
2000-10-18 00:00:00-04:00,84.41507549747631,86.64280604783384,82.84372984142055,85.44937896728516,10897300,0.0,0.0,0.0
2000-10-19 00:00:00-04:00,87.10029271922875,88.76114552627502,86.84171683310178,88.67163848876953,8767300,0.0,0.0,0.0
2000-10-20 00:00:00-04:00,88.07494341467066,89.8650845409851,88.07494341467066,89.04957580566406,7373500,0.0,0.0,0.0
2000-10-23 00:00:00-04:00,89.06945380714964,89.76561970336452,88.43295927346747,89.44737243652344,5290000,0.0,0.0,0.0
2000-10-24 00:00:00-04:00,89.72584995349195,90.34245410967866,88.47275118446734,88.85066986083984,5750700,0.0,0.0,0.0
2000-10-25 00:00:00-04:00,88.3136089172783,88.8307606812083,86.6428109107352,86.76215362548828,9137600,0.0,0.0,0.0
2000-10-26 00:00:00-04:00,87.27932852983584,87.61746631128689,85.31017321432678,87.00086212158203,9345800,0.0,0.0,0.0
2000-10-27 00:00:00-04:00,87.75667072353488,88.65174102783205,86.96105267527074,88.65174102783203,9762900,0.0,0.0,0.0
2000-10-30 00:00:00-05:00,88.11471200662638,89.80540061171966,87.93569791902827,89.44737243652344,10154100,0.0,0.0,0.0
2000-10-31 00:00:00-05:00,89.75569837301047,91.45633265797278,89.14903935907655,90.98890686035156,7752400,0.0,0.0,0.0
2000-11-01 00:00:00-05:00,90.54135457829808,91.1778491623283,89.88496953851693,90.68058776855469,6753600,0.0,0.0,0.0
2000-11-02 00:00:00-05:00,91.11817692546036,91.59554785892708,90.71042258645754,90.82976531982422,11395100,0.0,0.0,0.0
2000-11-03 00:00:00-05:00,91.3170990788407,91.49611321338864,90.62093300004318,90.87950897216797,5187100,0.0,0.0,0.0
